Scan_number,ObjectX,ObjectY,ObjectLenght,ObjectWidth,ObjOrientation,NumerOfPoints
2953.0,6.144406,-4.937878,0.063233,0.0,45.999996,2.0
2953.0,13.034311,-9.618555,1.458172,0.753564,120.0,10.0
2953.0,8.457541,-6.69126,0.332231,0.002498,91.999992,2.0
2953.0,2.860389,-5.196289,3.648224,1.656632,90.0,182.0
2953.0,6.07065,-5.671665,0.406682,0.127154,54.0,5.0
2953.0,5.512407,-5.004324,0.066273,0.000479,26.0,2.0
2953.0,10.544893,-8.779614,0.05,0.05,0.0,1.0
2953.0,11.224219,-9.514918,0.05,0.05,0.0,1.0
2953.0,9.916405,-10.107823,2.176852,0.34347,94.0,17.0
2953.0,4.943629,-5.81571,0.926101,0.260547,90.0,15.0
2953.0,8.857736,-9.218413,0.191586,0.001236,52.0,2.0
2953.0,7.993109,-10.152286,2.435889,1.356108,87.0,34.0
2953.0,16.789,-19.319078,0.05,0.05,0.0,1.0
2953.0,3.607151,-5.432191,0.088185,0.032703,95.000008,3.0
2953.0,3.469572,-6.28635,0.301375,0.118993,28.0,6.0
2953.0,12.684706,-20.564571,4.395275,1.868515,89.0,39.0
2953.0,5.979045,-10.938714,1.486764,0.534316,89.0,12.0
2953.0,4.97281,-10.072578,0.267584,0.135887,55.0,3.0
2953.0,8.405815,-20.575495,3.984453,3.063108,84.999992,35.0
2953.0,2.946178,-9.97282,3.644597,1.780574,90.0,80.0
2953.0,3.161852,-9.093167,0.195922,0.02216,60.0,4.0
2953.0,0.436034,-9.749458,1.840299,1.344504,43.0,30.0
2953.0,0.229032,-6.333542,0.424633,0.307416,74.0,6.0
2953.0,0.274172,-8.813997,0.300392,0.037094,44.000004,5.0
2953.0,1.936384,-24.836914,0.172956,0.001474,21.0,2.0
2953.0,0.185255,-19.809643,2.428396,1.545983,90.0,20.0
2953.0,-0.363913,-10.826347,0.28653,7.1e-05,79.0,2.0
2953.0,-1.223584,13.32752,0.549362,0.513375,32.0,21.0
2953.0,6.359433,12.731724,1.184641,0.627973,158.0,22.0
2953.0,9.671445,13.889724,0.384212,0.014157,124.000008,4.0
2953.0,9.323609,7.57822,0.180264,0.037932,130.0,12.0
2953.0,15.863525,8.117517,1.138602,1.012478,137.999985,11.0
2953.0,17.487474,8.795956,0.05,0.05,0.0,1.0
2953.0,21.139935,10.23542,0.05,0.05,0.0,1.0
2953.0,17.871441,7.360451,1.264807,0.081634,0.0,3.0
2953.0,19.793427,7.307998,0.05,0.05,0.0,1.0
2953.0,39.917995,6.424201,4.09269,3.180714,169.999985,16.0
2953.0,55.233257,8.799255,1.645458,0.516346,165.0,3.0
2953.0,44.875687,4.64875,1.031101,0.352066,34.0,3.0
2954.0,-4.345189,-3.643603,1.223194,1.081764,0.0,57.0
2954.0,-2.028059,-3.213452,1.53372,0.553615,0.0,109.0
2954.0,-1.219908,-4.515466,1.583503,0.022903,93.0,12.0
2954.0,0.36738,-3.736954,1.551552,1.450946,90.0,110.0
2954.0,2.169528,-3.864993,0.281496,0.071584,84.999992,11.0
2954.0,2.288831,-3.278606,0.383545,0.09316,59.0,15.0
2954.0,2.965062,-3.061565,0.514378,0.033179,0.0,11.0
2954.0,5.142347,-3.349637,0.92156,0.562029,0.0,20.0
2954.0,7.493221,-3.385889,0.385999,0.066572,17.0,6.0
2955.0,42.264236,-3.936506,0.925079,0.165051,77.0,4.0
2955.0,30.850277,-2.912154,0.457172,0.000175,24.0,2.0
2955.0,37.410759,-4.849621,1.817459,0.01199,147.000015,2.0
2955.0,24.469019,-3.670587,1.054512,1.040796,84.0,6.0
2955.0,20.065472,-3.801959,1.743243,1.281792,80.0,15.0
2955.0,22.390642,-3.551362,0.05,0.05,0.0,1.0
2955.0,34.348927,-5.996872,1.297384,0.329319,100.0,6.0
2955.0,17.55501,-3.477564,0.514754,0.05266,20.0,3.0
2955.0,15.065816,-4.306313,1.958177,0.663088,99.0,28.0
2955.0,51.986053,-11.216808,2.131538,1.239002,47.0,8.0
2955.0,12.512875,-4.239775,1.937561,1.094992,90.0,24.0
2955.0,22.29159,-5.754954,1.445468,0.440479,91.999992,9.0
2955.0,39.587475,-9.019893,0.05,0.05,0.0,1.0
2955.0,36.806614,-9.784988,0.05,0.05,0.0,1.0
2955.0,10.143321,-4.266346,1.962542,1.348843,90.0,37.0
2955.0,34.204369,-10.959156,2.171079,0.356205,91.999992,17.0
2955.0,13.395085,-4.601526,0.296668,0.000607,3.0,2.0
2955.0,7.717691,-4.92893,3.498447,1.335637,90.0,95.0
2955.0,17.901049,-6.409443,1.092831,0.312048,14.0,5.0
2955.0,24.404844,-9.462919,0.191619,0.000278,77.0,2.0
2955.0,13.559553,-5.749562,0.05,0.05,0.0,1.0
2955.0,10.993201,-4.907415,0.089749,0.000557,68.0,2.0
2955.0,5.409719,-4.044644,2.084712,1.615399,90.0,153.0
2955.0,21.946756,-9.557375,0.05,0.05,0.0,1.0
2955.0,28.841419,-12.362441,0.05,0.05,0.0,1.0
2955.0,13.514335,-6.508296,0.11817,0.000272,88.000008,2.0
2955.0,12.444592,-6.496221,0.321817,0.08057,75.0,3.0
2955.0,22.086752,-11.26035,0.209077,0.000769,95.000008,2.0
2955.0,8.599995,-4.901889,0.05,0.05,0.0,1.0
2955.0,17.729702,-10.265249,2.200182,1.274893,127.0,13.0
2955.0,36.74197,-19.768253,0.05,0.05,0.0,1.0
2955.0,9.796549,-6.692043,0.442252,0.03574,94.0,5.0
2955.0,15.731874,-10.028432,0.174706,0.000456,21.0,2.0
2955.0,6.150632,-4.771623,0.546633,0.053561,70.0,6.0
2955.0,12.960127,-9.627992,1.219803,1.059476,106.0,9.0
2955.0,2.971076,-3.802989,0.964388,0.779889,0.0,42.0
2955.0,8.445532,-6.884616,0.05,0.05,0.0,1.0
2955.0,13.089026,-10.990317,0.05,0.05,0.0,1.0
2955.0,11.080858,-9.624108,0.05,0.05,0.0,1.0
2955.0,9.882854,-9.976054,2.727398,0.473611,93.0,22.0
2955.0,20.875731,-18.792402,0.05,0.05,0.0,1.0
2955.0,4.937562,-5.877727,0.768175,0.159521,80.999992,11.0
2955.0,2.787581,-5.721898,3.052944,1.586577,90.0,141.0
2955.0,8.750646,-9.262186,0.150367,0.001024,98.0,2.0
2955.0,19.217247,-19.02289,0.193436,0.001278,47.0,2.0
2955.0,7.916259,-10.137186,2.526401,1.344275,86.0,33.0
2955.0,3.590744,-5.507442,0.069643,0.000365,22.999998,2.0
2955.0,3.333807,-6.276184,0.337801,0.180874,13.0,7.0
2955.0,11.411343,-20.696686,4.333651,4.274644,95.000008,52.0
2955.0,6.035992,-10.982302,1.450138,0.358387,88.000008,12.0
2955.0,5.036807,-10.00336,0.165237,0.000277,60.0,2.0
2955.0,2.977319,-10.170199,1.716966,1.330472,44.000004,22.0
2955.0,7.459417,-20.71969,3.730892,1.331375,86.0,20.0
2955.0,2.331471,-9.997034,3.582657,0.724841,89.0,61.0
2955.0,0.221186,-6.214184,0.693641,0.260863,74.0,9.0
2955.0,0.187194,-10.043736,2.179313,1.285179,77.0,32.0
2955.0,2.631006,-19.3745,1.61197,1.174633,11.000001,17.0
2955.0,0.283394,-8.806996,0.211055,0.02667,38.0,4.0
2955.0,1.908566,-24.703421,0.521101,0.240564,20.0,5.0
2955.0,0.035071,-19.74037,2.312952,1.504091,84.0,17.0
2955.0,-1.326479,13.397804,0.563162,0.538189,18.0,19.0
2955.0,6.351527,12.770514,1.028078,0.68953,136.0,23.0
2955.0,9.6936,13.883229,0.49413,0.186762,139.0,5.0
2955.0,9.264879,7.574677,0.176909,0.059687,152.0,13.0
2955.0,15.678076,8.866835,0.05,0.05,0.0,1.0
2955.0,20.431728,10.261226,1.276562,0.007204,1.0,2.0
2955.0,17.352455,8.906871,0.05,0.05,0.0,1.0
2955.0,15.707438,7.704867,0.714878,0.108385,105.0,5.0
2955.0,17.786222,7.362042,1.269575,0.071819,1.0,3.0
2955.0,39.70948,6.766754,3.603566,3.593727,82.0,15.0
2955.0,54.879467,8.572924,1.831997,0.000448,21.0,2.0
2955.0,44.448532,4.456918,0.339006,0.002914,72.0,2.0
2956.0,0.712384,-3.143855,0.865757,0.170181,0.0,48.0
2956.0,1.307517,-3.267442,0.071663,0.048085,63.000004,5.0
2956.0,2.212571,-4.039238,0.679396,0.04194,90.0,13.0
2956.0,3.406658,-3.113837,0.328932,0.119666,25.0,10.0
2956.0,4.788617,-3.607125,0.89114,0.108775,90.0,22.0
2956.0,5.538419,-2.922642,0.763734,0.06072,8.0,14.0
2956.0,7.834556,-3.267073,1.103025,0.438833,0.0,18.0
2957.0,-4.398317,-3.633442,1.13129,1.028239,0.0,54.0
2957.0,-2.1015,-4.032583,2.168211,1.638159,90.0,121.0
2957.0,0.258509,-3.957855,1.974343,1.432926,90.0,112.0
2957.0,2.062819,-3.901215,0.348736,0.078758,90.0,13.0
2957.0,2.138021,-3.353815,0.397504,0.104063,55.0,16.0
2957.0,2.930465,-3.061753,0.587523,0.022395,179.0,11.0
2957.0,5.027732,-3.349711,0.81211,0.57187,0.0,22.0
2957.0,7.400751,-3.376476,0.329172,0.10412,35.0,5.0
2958.0,42.285568,-3.981668,1.298814,0.363838,71.0,5.0
2958.0,30.955315,-2.854606,0.314928,0.001339,42.0,2.0
2958.0,24.401598,-3.427581,0.993496,0.544184,162.999985,6.0
2958.0,19.70916,-3.853297,1.581103,1.149094,54.0,13.0
2958.0,34.568222,-5.926214,0.899216,0.884441,125.0,5.0
2958.0,22.130527,-3.630369,0.05,0.05,0.0,1.0
2958.0,17.392862,-3.497733,0.184573,0.000103,35.0,2.0
2958.0,15.054653,-4.28653,1.884325,0.789754,103.0,27.0
2958.0,52.238659,-11.487432,1.852425,1.394028,77.0,7.0
2958.0,22.619726,-5.709516,1.329904,1.224216,99.0,9.0
2958.0,12.695402,-4.150613,1.772081,1.487592,84.0,26.0
2958.0,39.540752,-8.998469,0.05,0.05,0.0,1.0
2958.0,36.752106,-9.690473,0.05,0.05,0.0,1.0
2958.0,10.08742,-4.322467,2.1048,1.374853,91.0,41.0
2958.0,34.11731,-10.991272,2.431401,0.34531,91.999992,18.0
2958.0,7.544436,-4.921439,3.573097,1.177617,84.999992,91.0
2958.0,17.7439,-6.365736,0.975132,0.299863,6.0,4.0
2958.0,24.359724,-9.38797,0.18952,9e-05,70.0,2.0
2958.0,10.997562,-4.895514,0.112758,0.000808,68.0,2.0
2958.0,5.198157,-4.065778,2.200577,1.388389,90.0,136.0
2958.0,21.917299,-9.519415,0.30935,0.000849,78.0,2.0
2958.0,28.932238,-12.153239,0.05,0.05,0.0,1.0
2958.0,13.497375,-6.466805,0.124731,8.6e-05,40.0,2.0
2958.0,12.364465,-6.434292,0.570571,0.056509,89.0,5.0
2958.0,5.622526,-3.804817,1.198522,0.287015,37.0,22.0
2958.0,22.036165,-11.282793,0.433846,0.013584,98.0,3.0
2958.0,17.525162,-10.179544,1.390497,0.994791,172.0,11.0
2958.0,36.660431,-19.638151,0.05,0.05,0.0,1.0
2958.0,9.740609,-6.681622,0.574666,0.052023,98.0,6.0
2958.0,15.470347,-10.056847,0.418838,0.002404,10.0,2.0
2958.0,6.014894,-4.828504,0.561301,0.100229,78.0,8.0
2958.0,14.832236,-10.772852,0.05,0.05,0.0,1.0
2958.0,12.251554,-9.276149,0.125761,0.000314,83.0,2.0
2958.0,13.21577,-10.045051,0.36742,0.001139,59.0,2.0
2958.0,8.345173,-6.730323,0.099639,0.000347,89.0,2.0
2958.0,2.95331,-3.835114,1.148414,0.395002,34.0,41.0
2958.0,6.092486,-5.663657,0.065162,0.000453,50.0,2.0
2958.0,11.020753,-9.675209,0.05,0.05,0.0,1.0
2958.0,9.929816,-9.950424,2.54428,0.718711,93.0,23.0
2958.0,20.731758,-18.85737,0.05,0.05,0.0,1.0
2958.0,4.984828,-5.881007,0.822672,0.316311,73.0,12.0
2958.0,2.723304,-5.642651,2.809373,1.65899,90.0,154.0
2958.0,8.675251,-9.28713,0.104156,5.3e-05,71.0,2.0
2958.0,7.836895,-10.170323,2.522074,1.322104,84.999992,32.0
2958.0,5.884531,-10.324734,0.11357,0.000357,74.0,2.0
2958.0,5.961196,-11.479422,0.249593,0.00086,10.0,2.0
2958.0,4.885096,-10.049726,0.343599,0.125306,50.0,3.0
2958.0,3.551151,-9.680378,0.160567,0.000921,3.0,2.0
2958.0,2.677661,-9.997731,3.569396,1.589807,88.000008,75.0
2958.0,0.179829,-9.981569,2.031599,1.352517,74.0,31.0
2958.0,2.614632,-20.096256,2.606615,1.416668,91.999992,18.0
2958.0,0.156275,-6.28534,0.355387,0.186749,72.0,6.0
2958.0,0.293436,-8.834929,0.190144,0.064135,40.0,4.0
2958.0,1.732102,-24.674284,0.4891,0.299648,174.0,6.0
2958.0,-0.068653,-19.726725,2.284952,1.479076,83.0,18.0
2958.0,-0.436599,-10.914385,0.119243,0.000357,1.0,2.0
2958.0,-1.365728,13.330393,0.573659,0.397815,22.000002,19.0
2958.0,6.226395,12.76507,1.209829,0.838192,145.0,25.0
2958.0,9.154943,7.581398,0.172153,0.051323,126.000008,12.0
2958.0,15.708045,11.7605,0.074406,0.000276,176.999985,2.0
2958.0,15.768923,10.341851,0.405548,0.185545,96.0,4.0
2958.0,17.79402,10.303399,1.267887,0.052969,0.0,3.0
2958.0,15.640816,8.869602,0.05,0.05,0.0,1.0
2958.0,20.351791,10.250742,1.263042,0.010228,1.0,2.0
2958.0,15.688715,7.451555,0.272341,0.00108,135.0,2.0
2958.0,17.088388,7.322742,0.05,0.05,0.0,1.0
2958.0,18.339354,7.329703,0.05,0.05,0.0,1.0
2958.0,39.546169,6.829973,4.067762,3.360664,84.0,18.0
2958.0,55.659916,8.93935,0.05,0.05,0.0,1.0
2958.0,44.796654,4.511674,1.054699,0.065455,24.0,3.0
2958.0,38.219429,2.096169,0.516745,0.00032,110.0,2.0
2959.0,0.661814,-3.134291,0.76322,0.187893,0.0,43.0
2959.0,1.200348,-3.262007,0.072758,0.068717,120.0,5.0
2959.0,2.111727,-4.052763,0.757054,0.035161,84.999992,15.0
2959.0,3.327057,-3.099384,0.322217,0.109149,158.0,8.0
2959.0,4.682514,-3.631647,0.948333,0.147291,90.0,23.0
2959.0,5.390791,-2.92563,0.800065,0.054579,6.0,14.0
2959.0,7.692155,-3.262506,1.141103,0.340919,10.0,19.0
2960.0,42.051983,-3.943444,0.618206,0.06683,71.0,3.0
2960.0,30.700827,-2.924264,0.05,0.05,0.0,1.0
2960.0,24.456995,-3.264052,1.229897,1.019357,173.0,6.0
2960.0,37.271355,-4.958231,1.749027,0.644495,129.0,3.0
2960.0,20.716024,-3.801567,2.853256,1.560853,176.000015,14.0
2960.0,34.463097,-6.126363,1.207582,0.522856,120.999992,6.0
2960.0,17.392941,-3.527318,0.505198,0.056132,21.0,3.0
2960.0,15.091517,-4.23213,1.883833,1.025853,106.0,29.0
2960.0,52.065598,-10.986021,2.343163,1.323586,39.0,7.0
2960.0,12.40491,-4.113918,1.882568,1.003119,91.0,26.0
2960.0,22.101889,-5.635143,1.060825,0.303288,93.0,7.0
2960.0,39.441154,-9.160897,0.05,0.05,0.0,1.0
2960.0,36.688965,-9.779053,0.270655,3.1e-05,76.0,2.0
2960.0,34.045708,-10.808567,2.68503,0.371094,91.999992,19.0
2960.0,9.950418,-4.316978,2.215107,1.23707,91.0,33.0
2960.0,10.336203,-3.987488,0.871522,0.105325,32.0,9.0
2960.0,13.29134,-4.673376,0.368699,0.040582,16.0,3.0
2960.0,7.576805,-4.907144,3.471296,1.369263,84.999992,93.0
2960.0,17.214439,-6.447608,0.472202,0.023955,99.0,4.0
2960.0,24.252939,-9.626126,0.05,0.05,0.0,1.0
2960.0,10.83959,-4.953146,0.182329,0.000254,68.0,2.0
2960.0,28.687464,-12.20497,0.05,0.05,0.0,1.0
2960.0,5.123613,-4.105568,2.277815,1.396012,90.0,151.0
2960.0,21.823202,-9.621156,0.05,0.05,0.0,1.0
2960.0,12.300521,-6.325958,0.686731,0.032149,91.0,5.0
2960.0,5.582782,-3.832352,1.12311,0.137016,48.0,20.0
2960.0,21.954744,-11.157698,0.565998,0.054276,95.000008,3.0
2960.0,17.381596,-10.453074,1.509147,1.346201,78.0,11.0
2960.0,9.789986,-6.672917,1.036063,0.271606,95.000008,9.0
2960.0,15.130316,-10.594809,1.039521,0.792347,88.000008,7.0
2960.0,5.94813,-4.865611,0.474818,0.115718,64.0,7.0
2960.0,12.206583,-9.317608,0.067023,0.000542,122.999992,2.0
2960.0,2.977066,-3.832619,0.950713,0.378248,35.0,34.0
2960.0,5.967442,-5.637022,0.085496,0.000446,93.0,2.0
2960.0,9.80367,-9.86589,2.475022,0.63765,91.999992,22.0
2960.0,10.966647,-9.757079,0.05,0.05,0.0,1.0
2960.0,4.883118,-5.880808,1.244588,0.446792,89.0,16.0
2960.0,20.587177,-18.977495,0.05,0.05,0.0,1.0
2960.0,2.667067,-5.643306,2.682631,1.650053,90.0,144.0
2960.0,8.61968,-9.348832,0.129866,0.000693,89.0,2.0
2960.0,20.510233,-20.264067,0.05,0.05,0.0,1.0
2960.0,7.233045,-10.140334,2.587912,0.334885,91.999992,21.0
2960.0,8.249784,-10.228968,0.608313,0.138932,57.0,7.0
2960.0,17.670923,-20.344835,0.05,0.05,0.0,1.0
2960.0,2.340469,-4.365197,0.158157,0.001242,41.0,2.0
2960.0,5.784604,-10.982985,1.150248,0.035687,89.0,7.0
2960.0,4.805631,-10.287323,0.834021,0.164876,68.0,6.0
2960.0,4.601937,-11.739115,0.631584,0.004494,98.0,2.0
2960.0,2.636228,-10.037141,3.587062,1.652692,88.000008,80.0
2960.0,0.602503,-10.149359,2.035409,0.296869,71.0,18.0
2960.0,0.122096,-6.288179,0.551456,0.152349,71.0,8.0
2960.0,2.5265,-20.309982,3.030968,1.401012,93.0,15.0
2960.0,0.270236,-8.832077,0.162248,0.005171,50.0,3.0
2960.0,-0.05347,-9.809372,0.839516,0.664925,7.0,15.0
2960.0,1.783031,-24.843498,0.069223,0.0002,130.999985,2.0
2960.0,0.04863,-19.810423,2.41934,1.298568,91.999992,15.0
2960.0,-0.508514,-10.89894,0.121558,9e-05,10.0,2.0
2960.0,-0.766433,-20.114332,0.221564,0.001587,7.0,2.0
2960.0,-1.463421,13.395915,0.630047,0.54318,20.0,23.0
2960.0,6.289684,12.766045,0.902178,0.653008,111.0,25.0
2960.0,9.103637,7.580421,0.173937,0.034266,141.0,12.0
2960.0,15.659457,11.754617,0.05,0.05,0.0,1.0
2960.0,15.697943,10.451384,0.291741,0.008093,142.0,3.0
2960.0,17.527666,11.582779,0.05,0.05,0.0,1.0
2960.0,15.039201,9.250976,0.125165,0.000502,112.0,2.0
2960.0,17.7335,10.303308,1.264221,0.055704,178.0,3.0
2960.0,15.679461,7.418836,0.05,0.05,0.0,1.0
2960.0,18.295805,7.309559,0.05,0.05,0.0,1.0
2960.0,19.567728,7.302537,0.05,0.05,0.0,1.0
2960.0,21.436434,7.242424,1.1763,0.000629,0.0,2.0
2960.0,28.299736,7.116833,0.513353,0.000712,169.999985,2.0
2960.0,39.455391,6.722006,3.849277,3.323357,84.0,17.0
2960.0,55.604843,8.730322,0.407808,0.000458,84.999992,2.0
2960.0,44.736858,4.526421,1.086681,0.004699,22.000002,2.0
2960.0,39.127956,1.151691,2.403358,0.098927,126.000008,9.0
2961.0,-4.976971,-3.168738,0.430883,0.036717,0.0,8.0
2961.0,-4.151976,-3.629216,0.958593,0.474918,90.0,41.0
2961.0,-2.180083,-4.265469,2.650074,1.624966,90.0,123.0
2961.0,0.163175,-4.010309,2.0616,1.434502,90.0,114.0
2961.0,1.951728,-3.882679,0.427454,0.068578,90.0,15.0
2961.0,2.00515,-3.31932,0.342285,0.089281,72.0,16.0
2961.0,2.781588,-3.048937,0.480097,0.026989,2.0,11.0
2961.0,4.911735,-3.330026,0.972836,0.411707,19.0,23.0
2961.0,7.280054,-3.358293,0.326571,0.072983,31.000002,6.0
2962.0,0.617489,-3.148649,0.678762,0.149332,0.0,38.0
2962.0,1.108627,-3.274077,0.077341,0.066235,51.000004,6.0
2962.0,2.014656,-4.068791,0.843879,0.059858,90.0,15.0
2962.0,3.262471,-3.082634,0.234085,0.049226,5.0,8.0
2962.0,4.609088,-3.599393,1.022994,0.131385,90.0,26.0
2962.0,5.319976,-2.938664,0.802562,0.080196,6.0,15.0
2962.0,7.577522,-3.246765,1.12992,0.31114,14.0,19.0
2963.0,53.077427,-3.259717,6.259006,1.477974,87.0,20.0
2963.0,36.905247,-4.399673,2.703342,0.971672,112.0,5.0
2963.0,42.020706,-3.934709,0.63972,0.098782,63.000004,3.0
2963.0,30.433882,-3.116965,0.05,0.05,0.0,1.0
2963.0,24.146717,-3.489,1.265981,0.81629,83.0,7.0
2963.0,20.566317,-3.608054,2.66176,1.400928,2.0,10.0
2963.0,34.318024,-5.848103,0.702011,0.239365,100.0,4.0
2963.0,17.355606,-3.524319,0.515117,0.04524,20.0,3.0
2963.0,44.556133,-8.686391,0.05,0.05,0.0,1.0
2963.0,15.000175,-4.182197,1.774058,1.041924,103.0,26.0
2963.0,51.49271,-11.291502,1.856452,0.220341,84.999992,7.0
2963.0,22.431768,-5.520316,0.944712,0.840172,1.0,7.0
2963.0,12.546843,-4.15926,1.936501,1.43521,91.999992,28.0
2963.0,39.39003,-9.150917,0.05,0.05,0.0,1.0
2963.0,34.164242,-10.559567,2.751178,0.778881,91.999992,21.0
2963.0,36.584442,-9.899976,0.05,0.05,0.0,1.0
2963.0,9.945954,-5.210047,3.864071,1.382111,91.0,49.0
2963.0,17.112024,-6.202309,0.924655,0.066188,101.0,6.0
2963.0,10.302711,-4.019017,0.744135,0.128489,33.0,8.0
2963.0,7.509158,-4.178947,2.018986,1.251618,84.999992,67.0
2963.0,22.990221,-9.609216,2.448315,0.515813,176.000015,4.0
2963.0,10.754511,-5.023562,0.1945,0.035132,88.000008,3.0
2963.0,28.481825,-12.121897,0.05,0.05,0.0,1.0
2963.0,5.103329,-4.14515,2.347831,1.55765,90.0,155.0
2963.0,12.238713,-6.529191,0.542919,0.04088,102.000008,5.0
2963.0,21.883324,-11.188185,0.455488,0.02523,103.0,3.0
2963.0,5.560282,-3.920728,0.959862,0.164511,53.0,18.0
2963.0,36.604996,-19.170151,0.33362,0.002586,32.0,2.0
2963.0,17.435627,-10.413306,1.998582,1.202996,104.0,10.0
2963.0,7.635601,-5.84574,1.750244,0.924958,51.000004,27.0
2963.0,15.177836,-10.480244,0.966153,0.636971,13.0,8.0
2963.0,5.764832,-4.946384,0.536699,0.139422,36.0,8.0
2963.0,12.11399,-9.380012,0.05,0.05,0.0,1.0
2963.0,10.749278,-8.835285,0.05,0.05,0.0,1.0
2963.0,5.953331,-5.612077,0.137911,0.000607,82.0,2.0
2963.0,23.305777,-19.652548,1.110222,0.000587,9.0,2.0
2963.0,2.965944,-4.009588,0.733391,0.632412,35.0,29.0
2963.0,4.942896,-5.850058,1.434289,0.289983,67.0,19.0
2963.0,10.894855,-9.7033,0.05,0.05,0.0,1.0
2963.0,9.775625,-10.061741,2.745548,0.715139,91.999992,23.0
2963.0,20.586407,-18.978216,0.05,0.05,0.0,1.0
2963.0,20.429657,-20.2041,0.05,0.05,0.0,1.0
2963.0,8.532335,-9.401479,0.09242,0.000328,42.0,2.0
2963.0,2.521432,-5.65659,2.656116,1.528633,84.999992,141.0
2963.0,7.196221,-10.087184,2.509552,0.488525,95.000008,22.0
2963.0,8.339624,-10.325762,0.302524,0.050146,78.0,5.0
2963.0,17.790403,-20.332886,0.273216,0.000492,178.0,2.0
2963.0,4.901918,-10.093501,1.066409,0.528435,95.000008,8.0
2963.0,5.731935,-11.00651,0.495036,0.067072,89.0,4.0
2963.0,9.477192,-19.369959,1.681889,0.285154,55.0,10.0
2963.0,2.614345,-6.559196,0.177934,0.001199,94.0,2.0
2963.0,3.2914,-9.727679,0.111717,0.000189,74.0,2.0
2963.0,2.559895,-10.101244,3.629016,1.654615,90.0,75.0
2963.0,0.09311,-6.189545,0.738927,0.075642,68.999992,8.0
2963.0,-0.004193,-9.632935,1.691762,0.997195,50.0,22.0
2963.0,2.646229,-19.452379,1.795886,1.286379,176.000015,13.0
2963.0,0.266705,-8.842481,0.180071,0.009309,56.0,3.0
2963.0,0.332807,-10.765081,0.644655,0.604667,12.0,9.0
2963.0,1.847697,-20.949028,0.714891,0.004678,86.0,2.0
2963.0,-0.084211,-19.830183,2.461224,1.574734,91.999992,17.0
2963.0,-0.581972,-10.982302,0.124346,0.000129,15.0,2.0
2963.0,-1.582068,13.221697,0.783846,0.530882,146.0,25.0
2963.0,6.210742,12.79992,1.087753,0.776781,11.000001,27.0
2963.0,14.072904,12.85206,0.55204,0.449175,141.0,12.0
2963.0,9.025519,7.583302,0.166315,0.049335,118.0,13.0
2963.0,15.630218,10.367965,0.296195,0.090174,98.0,3.0
2963.0,14.983292,9.202348,0.133839,0.000317,101.0,2.0
2963.0,17.612629,10.304768,1.258711,0.02401,179.0,5.0
2963.0,15.648582,7.39479,0.05,0.05,0.0,1.0
2963.0,16.914906,7.359404,0.05,0.05,0.0,1.0
2963.0,18.83934,7.29859,1.263445,0.135039,2.0,4.0
2963.0,39.524239,5.378572,6.587987,3.611542,88.000008,23.0
2963.0,51.700932,8.281853,0.05,0.05,0.0,1.0
2963.0,53.811218,8.22267,0.05,0.05,0.0,1.0
2963.0,44.729454,4.439793,1.063015,0.365797,35.0,3.0
2964.0,-5.050588,-3.153451,0.300214,0.124067,173.0,6.0
2964.0,-4.305951,-3.631261,0.961055,0.541767,90.0,39.0
2964.0,-2.283081,-4.204498,2.510661,1.602291,90.0,122.0
2964.0,0.090851,-3.805727,1.657996,1.492519,90.0,111.0
2964.0,1.902339,-3.599858,1.045461,0.211704,68.999992,37.0
2964.0,2.669008,-3.054652,0.50252,0.034667,3.0,12.0
2964.0,4.803516,-3.296035,0.993702,0.357214,22.999998,24.0
2964.0,7.173414,-3.377625,0.401754,0.063007,21.0,6.0
2965.0,36.843239,-4.417841,2.727465,0.926224,113.0,5.0
2965.0,41.967548,-3.947437,0.666384,0.116928,57.999996,3.0
2965.0,24.093155,-3.218855,0.902493,0.525927,5.0,5.0
2965.0,19.359764,-3.620728,1.36223,0.577208,60.0,7.0
2965.0,34.269714,-5.731812,0.512044,0.101212,67.0,3.0
2965.0,21.185596,-3.866104,1.342558,0.186484,6.0,4.0
2965.0,17.303078,-3.536303,0.501105,0.026084,20.0,3.0
2965.0,36.403065,-6.627889,0.05,0.05,0.0,1.0
2965.0,51.417542,-11.311331,1.880274,0.370304,90.0,9.0
2965.0,14.79976,-4.192198,1.530559,1.146651,78.0,26.0
2965.0,22.451353,-5.557717,0.961273,0.892746,5.0,7.0
2965.0,12.447203,-4.212847,1.996436,1.325429,106.0,32.0
2965.0,39.364067,-8.963151,0.05,0.05,0.0,1.0
2965.0,33.941761,-10.808427,3.231134,0.486893,91.999992,20.0
2965.0,36.507343,-10.045922,0.269545,0.002159,88.000008,2.0
2965.0,9.702369,-5.237298,3.871218,1.012282,91.999992,51.0
2965.0,17.030479,-6.191314,0.913885,0.024728,100.0,7.0
2965.0,10.318006,-4.099429,0.626644,0.102359,31.000002,7.0
2965.0,7.458219,-4.134325,1.879029,1.283901,88.000008,67.0
2965.0,22.322247,-9.512444,1.391075,0.12906,16.0,3.0
2965.0,28.458935,-11.964596,0.05,0.05,0.0,1.0
2965.0,10.677878,-4.99707,0.05,0.05,0.0,1.0
2965.0,4.947046,-4.217319,2.434313,1.35239,87.0,161.0
2965.0,12.166124,-6.458062,0.66478,0.058369,102.000008,6.0
2965.0,21.832401,-11.112296,0.604607,0.125221,91.0,4.0
